epoch,channel,band,power,relative_power,total_power
120,EEG Fpz-Cz,alpha,6.142531986555335,0.01286833951515199,472.43627215760927
120,EEG Fpz-Cz,sigma,3.2568817765956224,0.006823026815924959,472.43627215760927
120,EEG Fpz-Cz,beta,6.763555957665615,0.014169357942860103,472.43627215760927
120,EEG Fpz-Cz,gamma,8.269708040112542,0.01732468157826038,472.43627215760927
121,EEG Fpz-Cz,delta,140.8127160505229,0.7455084049154498,187.39083732433377
121,EEG Fpz-Cz,theta,20.82192546937632,0.1102380586024175,187.39083732433377
121,EEG Fpz-Cz,alpha,6.093825752337351,0.032262699306415656,187.39083732433377
121,EEG Fpz-Cz,sigma,2.4126738084168613,0.012773481351277852,187.39083732433377
121,EEG Fpz-Cz,beta,9.33127928565151,0.04940283328936472,187.39083732433377
121,EEG Fpz-Cz,gamma,7.918416958028848,0.0419226797224583,187.39083732433377
122,EEG Fpz-Cz,delta,133.24342328514282,0.751386551629976,175.4318222834369
122,EEG Fpz-Cz,theta,19.223312863372247,0.10840414038599691,175.4318222834369
122,EEG Fpz-Cz,alpha,4.274006981631532,0.0241019878384395,175.4318222834369
122,EEG Fpz-Cz,sigma,2.8204594344810476,0.015905139902865677,175.4318222834369
122,EEG Fpz-Cz,beta,7.894387586282016,0.044518044639193434,175.4318222834369
122,EEG Fpz-Cz,gamma,7.976232132527207,0.04497958255120948,175.4318222834369
123,EEG Fpz-Cz,delta,288.49492283884763,0.8326354814907776,343.68512453570014
123,EEG Fpz-Cz,theta,34.19571698135645,0.09869347783842551,343.68512453570014
123,EEG Fpz-Cz,alpha,4.423962443463623,0.012768155719912163,343.68512453570014
123,EEG Fpz-Cz,sigma,2.424409868408191,0.0069971757500933845,343.68512453570014
123,EEG Fpz-Cz,beta,6.643181475588087,0.019173122882466448,343.68512453570014
123,EEG Fpz-Cz,gamma,7.50293092803618,0.021654476426772755,343.68512453570014
124,EEG Fpz-Cz,delta,264.0208449577141,0.81418452475725,321.6804100834347
124,EEG Fpz-Cz,theta,29.853062483942036,0.09206053974613142,321.6804100834347
124,EEG Fpz-Cz,alpha,5.329577349445185,0.01643529094117555,321.6804100834347
124,EEG Fpz-Cz,sigma,3.9533670050443153,0.01219134889409403,321.6804100834347
124,EEG Fpz-Cz,beta,8.912276635042728,0.027483578873363487,321.6804100834347
124,EEG Fpz-Cz,gamma,9.611281652246438,0.029639162716851627,321.6804100834347
125,EEG Fpz-Cz,delta,230.57347396079837,0.7833020750295353,291.8897394700987
125,EEG Fpz-Cz,theta,31.234600624646202,0.10610989660572956,291.8897394700987
125,EEG Fpz-Cz,alpha,5.873945747961608,0.019954914214336334,291.8897394700987
125,EEG Fpz-Cz,sigma,3.9359964017106113,0.013371330603679434,291.8897394700987
125,EEG Fpz-Cz,beta,9.849987206408118,0.03346228551470596,291.8897394700987
125,EEG Fpz-Cz,gamma,10.421735528573794,0.03540462363128902,291.8897394700987
126,EEG Fpz-Cz,delta,223.8021841551476,0.7779139974919459,284.6459361173667
126,EEG Fpz-Cz,theta,33.81301521256011,0.11753065739976878,284.6459361173667
126,EEG Fpz-Cz,alpha,7.230016618341018,0.025130814298076183,284.6459361173667
126,EEG Fpz-Cz,sigma,2.94818408442928,0.010247592869203744,284.6459361173667
126,EEG Fpz-Cz,beta,7.702490143346461,0.026773084993215155,284.6459361173667
126,EEG Fpz-Cz,gamma,9.15004590354225,0.031804643966856644,284.6459361173667
127,EEG Fpz-Cz,delta,294.3501337962216,0.8335507476770814,350.01013377142397
127,EEG Fpz-Cz,theta,30.824540559767353,0.08728998522618105,350.01013377142397
127,EEG Fpz-Cz,alpha,6.459038329564622,0.01829092502676018,350.01013377142397
127,EEG Fpz-Cz,sigma,2.717886309413846,0.007696603144341074,350.01013377142397
127,EEG Fpz-Cz,beta,7.539229282682146,0.02134984660764342,350.01013377142397
127,EEG Fpz-Cz,gamma,8.11930549377437,0.022992526205677353,350.01013377142397
128,EEG Fpz-Cz,delta,302.8538448476749,0.7900419543263308,379.1627996620352
128,EEG Fpz-Cz,theta,42.87945983387947,0.11185782457097183,379.1627996620352
128,EEG Fpz-Cz,alpha,7.0075629758149995,0.018280331726553693,379.1627996620352
128,EEG Fpz-Cz,sigma,3.684890685720017,0.0096126177308047,379.1627996620352
128,EEG Fpz-Cz,beta,9.906184116586461,0.025841841510451307,379.1627996620352
128,EEG Fpz-Cz,gamma,12.8308572023593,0.033471311896114575,379.1627996620352
129,EEG Fpz-Cz,delta,608.8993557793436,0.8647107779237027,700.0956066151693
129,EEG Fpz-Cz,theta,51.27366395470535,0.07281480826749114,700.0956066151693
129,EEG Fpz-Cz,alpha,8.982530386891751,0.012756280270047155,700.0956066151693
129,EEG Fpz-Cz,sigma,4.6638960270732595,0.006623296811611765,700.0956066151693
129,EEG Fpz-Cz,beta,11.761664805981226,0.016702987492966705,700.0956066151693
129,EEG Fpz-Cz,gamma,14.51449566117402,0.0206123404717351,700.0956066151693
130,EEG Fpz-Cz,delta,414.3041209001821,0.8322005759833443,492.9448510351381
130,EEG Fpz-Cz,theta,50.57731137681818,0.1015931667974354,492.9448510351381
130,EEG Fpz-Cz,alpha,6.336190841396625,0.012727321312406342,492.9448510351381
130,EEG Fpz-Cz,sigma,4.498866703351115,0.00903674202821438,492.9448510351381
130,EEG Fpz-Cz,beta,8.387470147467415,0.01684766608789582,492.9448510351381
130,EEG Fpz-Cz,gamma,8.84089106592267,0.017758439431596815,492.9448510351381
131,EEG Fpz-Cz,delta,501.96051513477215,0.8444178761362601,589.7679106709224
131,EEG Fpz-Cz,theta,57.68886667227795,0.09704649828688948,589.7679106709224
131,EEG Fpz-Cz,alpha,6.738089055615005,0.011335080505349603,589.7679106709224
131,EEG Fpz-Cz,sigma,3.6740616205843755,0.006180652096937593,589.7679106709224
131,EEG Fpz-Cz,beta,8.816479102097448,0.014831430628351284,589.7679106709224
131,EEG Fpz-Cz,gamma,10.889899085575635,0.01831941991435528,589.7679106709224
132,EEG Fpz-Cz,delta,259.0149106924823,0.7935764180805852,323.8986735286883
132,EEG Fpz-Cz,theta,35.56845305746935,0.10897552383586853,323.8986735286883
132,EEG Fpz-Cz,alpha,5.648204783553731,0.01730511231471081,323.8986735286883
132,EEG Fpz-Cz,sigma,3.3339423410723406,0.01021461665678608,323.8986735286883
132,EEG Fpz-Cz,beta,9.510152451002307,0.029137445011522864,323.8986735286883
132,EEG Fpz-Cz,gamma,10.823010203108232,0.03315981171458305,323.8986735286883
133,EEG Fpz-Cz,delta,241.7305375077846,0.7768780416692446,307.91324643188744
133,EEG Fpz-Cz,theta,35.59250890143624,0.11438785888833958,307.91324643188744
133,EEG Fpz-Cz,alpha,6.11426761656186,0.019650145576014733,307.91324643188744
133,EEG Fpz-Cz,sigma,3.463181156981608,0.011130035215741236,307.91324643188744
133,EEG Fpz-Cz,beta,9.913377039837004,0.03185979322446759,307.91324643188744
133,EEG Fpz-Cz,gamma,11.09937420928616,0.035671372712629094,307.91324643188744
134,EEG Fpz-Cz,delta,166.49945342878635,0.7406541485620204,222.62019839186522
134,EEG Fpz-Cz,theta,27.474146945050812,0.12221566193764032,222.62019839186522
134,EEG Fpz-Cz,alpha,6.059674786774718,0.02695578380190293,222.62019839186522
134,EEG Fpz-Cz,sigma,2.9539253697157353,0.013140205775860525,222.62019839186522
134,EEG Fpz-Cz,beta,9.700205156903879,0.0431502749313015,222.62019839186522
134,EEG Fpz-Cz,gamma,9.93279270463372,0.04418491455673219,222.62019839186522
135,EEG Fpz-Cz,delta,233.98866677195247,0.7947271340634857,291.8389349904987
135,EEG Fpz-Cz,theta,38.49810228479179,0.13075627515538674,291.8389349904987
135,EEG Fpz-Cz,alpha,4.740785111824457,0.01610176517140063,291.8389349904987
135,EEG Fpz-Cz,sigma,2.5205315506615613,0.008560819817509068,291.8389349904987
135,EEG Fpz-Cz,beta,5.6000389076226185,0.019020164237426244,291.8389349904987
135,EEG Fpz-Cz,gamma,6.490810363645775,0.02204561096575342,291.8389349904987
136,EEG Fpz-Cz,delta,231.5924196578979,0.845882858544235,272.18031257863163
136,EEG Fpz-Cz,theta,20.206454940759834,0.07380333903667265,272.18031257863163
136,EEG Fpz-Cz,alpha,4.290168515999137,0.015669683892549077,272.18031257863163
136,EEG Fpz-Cz,sigma,2.5485053903602832,0.009308322905377234,272.18031257863163
136,EEG Fpz-Cz,beta,6.726664049297722,0.024568894883916177,272.18031257863163
136,EEG Fpz-Cz,gamma,6.816100024316756,0.024895556517822603,272.18031257863163
137,EEG Fpz-Cz,delta,323.22228965558986,0.8399369168881712,382.29228662175706
137,EEG Fpz-Cz,theta,34.173186002504835,0.08880365435742317,382.29228662175706
137,EEG Fpz-Cz,alpha,6.356526474471086,0.016518295365008238,382.29228662175706
137,EEG Fpz-Cz,sigma,3.496991668643244,0.009087406699809045,382.29228662175706
137,EEG Fpz-Cz,beta,7.196790853297351,0.018701836210765876,382.29228662175706
137,EEG Fpz-Cz,gamma,7.846501967250692,0.02039019857743136,382.29228662175706
138,EEG Fpz-Cz,delta,212.6087599770369,0.7703395156957596,272.95989978583594
138,EEG Fpz-Cz,theta,37.457512949774575,0.13571878406145407,272.95989978583594
138,EEG Fpz-Cz,alpha,5.991082700385128,0.021707326388651114,272.95989978583594
138,EEG Fpz-Cz,sigma,3.1919136157680637,0.011565173463120915,272.95989978583594
138,EEG Fpz-Cz,beta,7.307353689848805,0.0264765351298965,272.95989978583594
138,EEG Fpz-Cz,gamma,6.4032768530224535,0.023200818208788516,272.95989978583594
139,EEG Fpz-Cz,delta,240.15719195897947,0.7904410484347744,301.8629650606819
139,EEG Fpz-Cz,theta,32.82787982331961,0.10804799778749793,301.8629650606819
139,EEG Fpz-Cz,alpha,6.48786375896918,0.02135382159455595,301.8629650606819
139,EEG Fpz-Cz,sigma,3.898537769049788,0.012831447005162491,301.8629650606819
139,EEG Fpz-Cz,beta,8.600954939896646,0.02830874139048643,301.8629650606819
139,EEG Fpz-Cz,gamma,9.890536810467227,0.03255320493330799,301.8629650606819
140,EEG Fpz-Cz,delta,177.9647259518207,0.7691341688275364,229.45176490082576
140,EEG Fpz-Cz,theta,20.45711948203837,0.08841229353328606,229.45176490082576
140,EEG Fpz-Cz,alpha,7.539676439870793,0.03258523699454079,229.45176490082576
140,EEG Fpz-Cz,sigma,3.336627113162093,0.014420351604194368,229.45176490082576
140,EEG Fpz-Cz,beta,9.764120073461212,0.04219891518877155,229.45176490082576
140,EEG Fpz-Cz,gamma,10.389495840472618,0.044901686022669376,229.45176490082576
141,EEG Fpz-Cz,delta,264.26863160558514,0.7998345011661827,329.006244114085
141,EEG Fpz-Cz,theta,30.363875357084755,0.09189919723787893,329.006244114085
141,EEG Fpz-Cz,alpha,6.342413103681227,0.019195924957691887,329.006244114085
141,EEG Fpz-Cz,sigma,4.562432250910293,0.01380864123502055,329.006244114085
141,EEG Fpz-Cz,beta,10.34127911951341,0.03129887862862594,329.006244114085
141,EEG Fpz-Cz,gamma,13.127612677310207,0.03973198587159656,329.006244114085
142,EEG Fpz-Cz,delta,204.04703289808103,0.8035531617278827,251.93107557623668
142,EEG Fpz-Cz,theta,22.711803568638146,0.08944085736957279,251.93107557623668
142,EEG Fpz-Cz,alpha,4.8179785388080445,0.01897357600847867,251.93107557623668
142,EEG Fpz-Cz,sigma,3.6055236977309355,0.014198834091567657,251.93107557623668
142,EEG Fpz-Cz,beta,8.132628260595332,0.03202692565112212,251.93107557623668
142,EEG Fpz-Cz,gamma,8.616108612383197,0.03393090906021438,251.93107557623668
143,EEG Fpz-Cz,delta,363.67410358273247,0.8320947936128228,433.5686436943564
143,EEG Fpz-Cz,theta,39.39956420734462,0.09014711777542744,433.5686436943564
143,EEG Fpz-Cz,alpha,6.103798279013631,0.013965632194305359,433.5686436943564
143,EEG Fpz-Cz,sigma,3.497615138784899,0.008002624653152485,433.5686436943564
143,EEG Fpz-Cz,beta,10.290683052744605,0.02354532177725031,433.5686436943564
143,EEG Fpz-Cz,gamma,10.602879433736197,0.024259634346247328,433.5686436943564
144,EEG Fpz-Cz,delta,279.4392056987734,0.8177306650967456,339.3069180497874
144,EEG Fpz-Cz,theta,30.466305583474018,0.08915439143736538,339.3069180497874
144,EEG Fpz-Cz,alpha,6.166332609869564,0.018044709416014937,339.3069180497874
144,EEG Fpz-Cz,sigma,3.9032964260258525,0.011422324131441236,339.3069180497874
144,EEG Fpz-Cz,beta,8.795768179899557,0.025739299343483745,339.3069180497874
144,EEG Fpz-Cz,gamma,10.53600955174497,0.030831815731330998,339.3069180497874
145,EEG Fpz-Cz,delta,208.16045508249394,0.7883043371549093,262.21556986379
145,EEG Fpz-Cz,theta,25.945283976216707,0.09825487688841748,262.21556986379
145,EEG Fpz-Cz,alpha,5.711552836217842,0.02162966962622959,262.21556986379
145,EEG Fpz-Cz,sigma,3.590235014897275,0.013596231966957101,262.21556986379
145,EEG Fpz-Cz,beta,9.396081642379585,0.035582992494967734,262.21556986379
145,EEG Fpz-Cz,gamma,9.411961311584662,0.035643128855171145,262.21556986379
146,EEG Fpz-Cz,delta,271.31445232982315,0.8209264802004372,328.7334754094132
146,EEG Fpz-Cz,theta,27.688369504292258,0.0837777550162198,328.7334754094132
146,EEG Fpz-Cz,alpha,5.959764184650121,0.018032685663872616,328.7334754094132
146,EEG Fpz-Cz,sigma,3.185982880044222,0.009639949841352632,328.7334754094132
146,EEG Fpz-Cz,beta,9.388976475674415,0.028408584005286584,328.7334754094132
146,EEG Fpz-Cz,gamma,11.195930034929031,0.033875952265792215,328.7334754094132
147,EEG Fpz-Cz,delta,267.61626331339704,0.7901620358711771,336.57418612023537
147,EEG Fpz-Cz,theta,31.97334808445674,0.09440429928746935,336.57418612023537
147,EEG Fpz-Cz,alpha,7.541687358612576,0.022267536970302333,336.57418612023537
147,EEG Fpz-Cz,sigma,4.301106544341319,0.01269941916644886,336.57418612023537
147,EEG Fpz-Cz,beta,11.354508955924747,0.033525249182723614,336.57418612023537
147,EEG Fpz-Cz,gamma,13.787271863502873,0.04070820909720645,336.57418612023537
148,EEG Fpz-Cz,delta,341.47163006045923,0.8340740022628599,406.3643583476067
148,EEG Fpz-Cz,theta,32.61287544848635,0.07965977011268258,406.3643583476067
148,EEG Fpz-Cz,alpha,6.481943644210492,0.01583270820129836,406.3643583476067
148,EEG Fpz-Cz,sigma,3.471435036995361,0.008479280443852946,406.3643583476067
148,EEG Fpz-Cz,beta,9.999694282030466,0.02442511850762379,406.3643583476067
148,EEG Fpz-Cz,gamma,12.326779875424752,0.03010922642062071,406.3643583476067
149,EEG Fpz-Cz,delta,242.04299591011423,0.793638444171266,303.4421796929527
149,EEG Fpz-Cz,theta,33.931694362029766,0.11125914641866703,303.4421796929527
149,EEG Fpz-Cz,alpha,6.918995969940751,0.02268680064946088,303.4421796929527
149,EEG Fpz-Cz,sigma,3.1089107832851695,0.01019385464072671,303.4421796929527
149,EEG Fpz-Cz,beta,8.400876170155508,0.027545760075758,303.4421796929527
149,EEG Fpz-Cz,gamma,9.038706497427244,0.02963715159352444,303.4421796929527
150,EEG Fpz-Cz,delta,296.51327621275055,0.789015956215838,372.38224450906694
150,EEG Fpz-Cz,theta,36.49719737721858,0.09711831947491727,372.38224450906694
150,EEG Fpz-Cz,alpha,6.426790840908926,0.0171015631593527,372.38224450906694
150,EEG Fpz-Cz,sigma,4.649031326143685,0.012370980295137654,372.38224450906694
150,EEG Fpz-Cz,beta,13.826133919267399,0.03679106856332355,372.38224450906694
150,EEG Fpz-Cz,gamma,14.4698148327777,0.03850389072750486,372.38224450906694
151,EEG Fpz-Cz,delta,332.9661913036684,0.8536321369030913,388.0944063991266
151,EEG Fpz-Cz,theta,21.249438438589216,0.054477613691957305,388.0944063991266
151,EEG Fpz-Cz,alpha,5.755181906275114,0.014754675871698647,388.0944063991266
151,EEG Fpz-Cz,sigma,4.298585432009303,0.011020370127128197,388.0944063991266
151,EEG Fpz-Cz,beta,10.972427320441078,0.02813023311432756,388.0944063991266
151,EEG Fpz-Cz,gamma,12.852581998143513,0.03295042356354867,388.0944063991266
152,EEG Fpz-Cz,delta,269.675526775707,0.7872885425179219,340.4119332336518
152,EEG Fpz-Cz,theta,35.12483825294728,0.10254316750566812,340.4119332336518
152,EEG Fpz-Cz,alpha,7.688741536476881,0.022446449592307547,340.4119332336518
152,EEG Fpz-Cz,sigma,4.107242469065116,0.011990650304457938,340.4119332336518
152,EEG Fpz-Cz,beta,11.949465315645018,0.034885171986878606,340.4119332336518
152,EEG Fpz-Cz,gamma,11.866118883810547,0.03464185109073513,340.4119332336518
153,EEG Fpz-Cz,delta,602.8993883013421,0.7277454899588132,822.1718156786168
153,EEG Fpz-Cz,theta,82.24258239749875,0.09927306211236465,822.1718156786168
153,EEG Fpz-Cz,alpha,26.30013200988204,0.03174626285397156,822.1718156786168
153,EEG Fpz-Cz,sigma,11.749709549596057,0.014182794507614685,822.1718156786168
153,EEG Fpz-Cz,beta,45.92817277747158,0.05543880330518437,822.1718156786168
153,EEG Fpz-Cz,gamma,53.05183064282624,0.06403760102187786,822.1718156786168
154,EEG Fpz-Cz,delta,294.4825905230798,0.6717044622178518,434.64185009620337
154,EEG Fpz-Cz,theta,59.69855413289744,0.13617030849869002,434.64185009620337
154,EEG Fpz-Cz,alpha,12.726390795880194,0.029028451122820972,434.64185009620337
154,EEG Fpz-Cz,sigma,10.272665906125878,0.02343159069526437,434.64185009620337
154,EEG Fpz-Cz,beta,27.724841702597335,0.06323939168301584,434.64185009620337
154,EEG Fpz-Cz,gamma,29.736807035622636,0.0678286140530724,434.64185009620337
155,EEG Fpz-Cz,delta,367.6285599280257,0.8274697156282891,441.6152256468605
155,EEG Fpz-Cz,theta,35.72186891423103,0.0804038856990784,441.6152256468605
155,EEG Fpz-Cz,alpha,9.622105310912058,0.02165773177939345,441.6152256468605
155,EEG Fpz-Cz,sigma,4.021847210450631,0.009052497902185725,441.6152256468605
155,EEG Fpz-Cz,beta,11.743524103114218,0.026432686709597194,441.6152256468605
155,EEG Fpz-Cz,gamma,12.877320180126834,0.028984669933125245,441.6152256468605
156,EEG Fpz-Cz,delta,555.2754768801378,0.8465012928588396,650.7459924567368
156,EEG Fpz-Cz,theta,43.46003873977319,0.06625356334411749,650.7459924567368
156,EEG Fpz-Cz,alpha,10.575640352975954,0.016122255716934368,650.7459924567368
156,EEG Fpz-Cz,sigma,6.135871314687716,0.009353957120313823,650.7459924567368
156,EEG Fpz-Cz,beta,16.762019477305582,0.02555321052207585,650.7459924567368
156,EEG Fpz-Cz,gamma,18.53694569185649,0.02825903384384073,650.7459924567368
157,EEG Fpz-Cz,delta,365.81810500641484,0.8324728144355255,436.8775471213836
157,EEG Fpz-Cz,theta,34.651000643258726,0.07885344009421011,436.8775471213836
157,EEG Fpz-Cz,alpha,6.8354346575933995,0.015555035274148409,436.8775471213836
157,EEG Fpz-Cz,sigma,3.9995762801562975,0.009101623120684247,436.8775471213836
157,EEG Fpz-Cz,beta,11.451855499689195,0.02606037877258164,436.8775471213836
157,EEG Fpz-Cz,gamma,14.121575034271157,0.032135717593408934,436.8775471213836
158,EEG Fpz-Cz,delta,407.21958735514113,0.8039030819309884,502.8990089010349
158,EEG Fpz-Cz,theta,47.172866942645854,0.09312521866891646,502.8990089010349
158,EEG Fpz-Cz,alpha,10.237584524202287,0.020210289500042406,502.8990089010349
158,EEG Fpz-Cz,sigma,6.080301184649349,0.012003285237714734,502.8990089010349
158,EEG Fpz-Cz,beta,13.432103579725487,0.026516675031990587,502.8990089010349
158,EEG Fpz-Cz,gamma,18.756565314670834,0.03702783739072368,502.8990089010349
159,EEG Fpz-Cz,delta,565.5165322731,0.7937547850798964,707.4169405107737
159,EEG Fpz-Cz,theta,86.24521359087151,0.1210531382748902,707.4169405107737
159,EEG Fpz-Cz,alpha,13.960822037260881,0.019595305642405542,707.4169405107737
159,EEG Fpz-Cz,sigma,7.520379645646166,0.01055554875708988,707.4169405107737
159,EEG Fpz-Cz,beta,15.592863497778309,0.021886026858861325,707.4169405107737
159,EEG Fpz-Cz,gamma,18.581129466116714,0.026080334674984645,707.4169405107737
160,EEG Fpz-Cz,delta,627.5328001222819,0.7980259569996282,782.0804237306089
160,EEG Fpz-Cz,theta,91.55895894026588,0.11643443309410684,782.0804237306089
160,EEG Fpz-Cz,alpha,14.42872116480977,0.018348832146438208,782.0804237306089
160,EEG Fpz-Cz,sigma,8.208948869258373,0.010439222102931356,782.0804237306089
160,EEG Fpz-Cz,beta,17.03605572902615,0.02166454832959474,782.0804237306089
160,EEG Fpz-Cz,gamma,23.31493890496683,0.02964932897276197,782.0804237306089
161,EEG Fpz-Cz,delta,485.5776499023195,0.8360299502073363,577.9365057328064
161,EEG Fpz-Cz,theta,48.26557943805368,0.08309993259047548,577.9365057328064
161,EEG Fpz-Cz,alpha,9.825639925681026,0.01691702503085714,577.9365057328064
161,EEG Fpz-Cz,sigma,4.75098963165667,0.008179885598088198,577.9365057328064
161,EEG Fpz-Cz,beta,13.079716983810346,0.022519642617201893,577.9365057328064
161,EEG Fpz-Cz,gamma,16.43692985128516,0.02829983144383963,577.9365057328064
162,EEG Fpz-Cz,delta,541.398241256324,0.8241992530798324,652.95169289131
162,EEG Fpz-Cz,theta,63.598770914289524,0.09681978161346771,652.95169289131
162,EEG Fpz-Cz,alpha,10.354766305444073,0.015763609861308415,652.95169289131
162,EEG Fpz-Cz,sigma,4.90494185190555,0.007467053090825574,652.95169289131
162,EEG Fpz-Cz,beta,16.06440543711231,0.02445569629431246,652.95169289131
162,EEG Fpz-Cz,gamma,16.630567126234602,0.02531759425728734,652.95169289131
163,EEG Fpz-Cz,delta,450.3859618380079,0.808574755257986,553.8956072698637
163,EEG Fpz-Cz,theta,39.03742480469124,0.07008361468137465,553.8956072698637
163,EEG Fpz-Cz,alpha,11.680279251034086,0.020969523335513544,553.8956072698637
163,EEG Fpz-Cz,sigma,7.120155654260627,0.012782765457537194,553.8956072698637
163,EEG Fpz-Cz,beta,21.53945570042763,0.03866963359667875,553.8956072698637
163,EEG Fpz-Cz,gamma,24.132330021442275,0.043324602661374424,553.8956072698637
164,EEG Fpz-Cz,delta,345.59009346919515,0.7955475093940756,431.29294343684495
164,EEG Fpz-Cz,theta,38.148103607225174,0.08781683672752709,431.29294343684495
164,EEG Fpz-Cz,alpha,7.406331041330417,0.017049355074188914,431.29294343684495
164,EEG Fpz-Cz,sigma,5.130072481367368,0.01180941370336671,431.29294343684495
164,EEG Fpz-Cz,beta,15.966701082944358,0.03675530496914639,431.29294343684495
164,EEG Fpz-Cz,gamma,19.05164175478243,0.04385683048879507,431.29294343684495
165,EEG Fpz-Cz,delta,384.6488864338164,0.8338039953433259,459.4795684015194
165,EEG Fpz-Cz,theta,37.946982338651644,0.08225773322402294,459.4795684015194
165,EEG Fpz-Cz,alpha,8.449322368635546,0.018315609371000335,459.4795684015194
165,EEG Fpz-Cz,sigma,4.524209729376601,0.009807136537166158,459.4795684015194
165,EEG Fpz-Cz,beta,11.527723758626564,0.024988664899750986,459.4795684015194
165,EEG Fpz-Cz,gamma,12.382443772412602,0.02684144281626089,459.4795684015194
166,EEG Fpz-Cz,delta,464.4041539114238,0.8304467027518522,555.7602628108054
166,EEG Fpz-Cz,theta,51.61807741670204,0.0923033565312724,555.7602628108054
166,EEG Fpz-Cz,alpha,8.962967869545597,0.016027563602617118,555.7602628108054
166,EEG Fpz-Cz,sigma,4.988094400622045,0.008919701757882266,555.7602628108054
166,EEG Fpz-Cz,beta,11.31529576639292,0.02023399226884444,555.7602628108054
166,EEG Fpz-Cz,gamma,14.471673446119043,0.02587822136260066,555.7602628108054
167,EEG Fpz-Cz,delta,430.71170927468137,0.7780849283722377,548.5455045868422
167,EEG Fpz-Cz,theta,57.67718019076221,0.10419439186600242,548.5455045868422
167,EEG Fpz-Cz,alpha,10.328841777585035,0.018659154003995527,548.5455045868422
167,EEG Fpz-Cz,sigma,5.602869476372545,0.010121638676932517,548.5455045868422
167,EEG Fpz-Cz,beta,21.13876123456734,0.03818737955551332,548.5455045868422
167,EEG Fpz-Cz,gamma,23.08614263287374,0.0417053431566569,548.5455045868422
168,EEG Fpz-Cz,delta,445.89026279860474,0.7765896518184254,567.0349015882915
168,EEG Fpz-Cz,theta,68.45322685396992,0.11922231105634841,567.0349015882915
168,EEG Fpz-Cz,alpha,10.50600529038624,0.01829789899257947,567.0349015882915
168,EEG Fpz-Cz,sigma,5.98704606643732,0.01042740424734384,567.0349015882915
168,EEG Fpz-Cz,beta,16.311238312742585,0.02840864656365347,567.0349015882915
168,EEG Fpz-Cz,gamma,19.88712226615059,0.03463662395183542,567.0349015882915
169,EEG Fpz-Cz,delta,160.78056058190094,0.720875952972355,221.52704043053885
169,EEG Fpz-Cz,theta,31.88265208083331,0.14294910478527087,221.52704043053885
169,EEG Fpz-Cz,alpha,5.63989521396642,0.02528704230360756,221.52704043053885
169,EEG Fpz-Cz,sigma,3.0035705668464936,0.013466813319090512,221.52704043053885
169,EEG Fpz-Cz,beta,9.348373043320057,0.04191437884004387,221.52704043053885
169,EEG Fpz-Cz,gamma,10.871988943671637,0.04874566528508826,221.52704043053885
170,EEG Fpz-Cz,delta,254.99667607869446,0.7890767675020387,320.929508807458
170,EEG Fpz-Cz,theta,43.55138275515875,0.1347679697365122,320.929508807458
170,EEG Fpz-Cz,alpha,6.3504404471551865,0.01965117780087838,320.929508807458
170,EEG Fpz-Cz,sigma,2.93637690943844,0.00908649804969322,320.929508807458
170,EEG Fpz-Cz,beta,7.124758616141502,0.02204727365278376,320.929508807458
170,EEG Fpz-Cz,gamma,5.969874000869699,0.018473530523774203,320.929508807458
171,EEG Fpz-Cz,delta,275.8851246316158,0.759500002997941,359.8446416472037
171,EEG Fpz-Cz,theta,47.06705757270381,0.12957360573646612,359.8446416472037
171,EEG Fpz-Cz,alpha,7.979219674371812,0.021966452068406063,359.8446416472037
171,EEG Fpz-Cz,sigma,4.158971903515284,0.011449472592645274,359.8446416472037
171,EEG Fpz-Cz,beta,11.186380070446384,0.03079562810203979,359.8446416472037
171,EEG Fpz-Cz,gamma,13.56788779455066,0.037351817479818,359.8446416472037
172,EEG Fpz-Cz,delta,211.29341425639115,0.7975110568610198,262.67725404852854
172,EEG Fpz-Cz,theta,28.831740928707617,0.10882323171367479,262.67725404852854
172,EEG Fpz-Cz,alpha,6.02583934763456,0.022744076163090324,262.67725404852854
172,EEG Fpz-Cz,sigma,2.4164701264810593,0.009120784247939235,262.67725404852854
172,EEG Fpz-Cz,beta,7.061469053449329,0.026652982382944366,262.67725404852854
172,EEG Fpz-Cz,gamma,7.048320335864769,0.026603353540066637,262.67725404852854
173,EEG Fpz-Cz,delta,129.6749790905528,0.7057392081873262,181.85085494780765
173,EEG Fpz-Cz,theta,28.85138109759376,0.15701988921631535,181.85085494780765
173,EEG Fpz-Cz,alpha,5.792193284507154,0.031523258618931474,181.85085494780765
173,EEG Fpz-Cz,sigma,3.2111297761296123,0.017476156167412556,181.85085494780765
173,EEG Fpz-Cz,beta,6.677797040101358,0.036343041877229365,181.85085494780765
173,EEG Fpz-Cz,gamma,7.643374658922968,0.04159807248475088,181.85085494780765
174,EEG Fpz-Cz,delta,193.85701843305162,0.800017065462133,240.75837624119308
174,EEG Fpz-Cz,theta,19.72186723974429,0.08138900764133473,240.75837624119308
174,EEG Fpz-Cz,alpha,6.552661094020673,0.027041789571403695,240.75837624119308
174,EEG Fpz-Cz,sigma,2.736248866401063,0.011292063636211614,240.75837624119308
174,EEG Fpz-Cz,beta,8.589348203998986,0.03544687316424823,240.75837624119308
174,EEG Fpz-Cz,gamma,9.301232403976446,0.038384705971222455,240.75837624119308
175,EEG Fpz-Cz,delta,356.5973789765045,0.8428250551091303,420.05722974134443
